Filename,Section_Context,Q_No,Question,QCategory-New,QSubCategory-New,Question Form,Answer
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ನಾಲ್ವಡಿ ಕೃಷ್ಣರಾಜ ಒಡೆಯರ ಕಾಲದಲ್ಲಿ ಯಾವ ಕ್ಷೇತ್ರಗಳು ಸ್ವಯಂ ಆಡಳಿತ ಕ್ಷೇತ್ರಗಳಾದವು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ನಾಲ್ವಡಿ ಕೃಷ್ಣರಾಜ ಒಡೆಯರ ಕಾಲದಲ್ಲಿ ಯಾವ ನೀರಾವರಿ ಯೋಜನೆಗಳು ಕಾರ್ಯರೂಪಕ್ಕೆ,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಶಿಕ್ಷಣದ ಬಗ್ಗೆ ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರು ಏನೆಂದು ಹೇಳಿದ್ದಾರೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ನೆಹರೂ ಅವರು ಸರ್ ಎಂ. ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರ ಬಗ್ಗೆ ಏನೆಂದು ಹೇಳಿದ್ದಾರೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,5,ಹಣಕಾಸು ನೀತಿಯಲ್ಲಿ ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರು ಮಾಡಿದ ಮಾರ್ಪಾಡುಗಳಾವುವು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ನಾಲ್ವಡಿ ಕೃಷ್ಣರಾಜ ಒಡೆಯರ ಕಾಲದಲ್ಲಿ ಮೈಸೂರು 'ಮಾದರಿ ಮೈಸೂರು ರಾಜ್ಯ ಹೇಗಾಯಿತು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರು ಮೈಸೂರು ದಿವಾನರಾಗಿ ಸಲ್ಲಿಸಿದ ಸೇವೆಯನ್ನು ಕುರಿತು ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಶಿಕ್ಷಣ ಕ್ಷೇತ್ರಕ್ಕೆ ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರು ಸಲ್ಲಿಸಿದ ಕೊಡುಗೆಯನ್ನು ತಿಳಿಸಿ.,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,1,“ಸಾಮಾಜಿಕ ಕಾನೂನುಗಳ ಹರಿಕಾರ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,2,“ಅವರ ಸಾಧನೆಯ ಕಿರೀಟಕ್ಕೆ ಮತ್ತೊಂದು ಗರಿಯನ್ನು ಸೇರಿಸಿತು.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,3,“ಮೈಸೂರು ಸಂಸ್ಥಾನಕ್ಕೆ 'ಮಾದರಿ ಮೈಸೂರು' ಎಂಬ ಕೀರ್ತಿ ಪ್ರಾಪ್ತವಾಯಿತು.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,4,“ತಾವು ಕಡಿಮೆ ಮಾತನಾಡಿದ್ದೀರಿ; ಹೆಚ್ಚು ಕೆಲಸ ಮಾಡಿದ್ದೀರಿ.”,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ನಾಲ್ವಡಿ ಕೃಷ್ಣರಾಜ ಒಡೆಯರ್‌ರವರಿಗೆ ರೀಜೆಂಟರಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಿದವರು.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,2,೧೯೧೪ರಲ್ಲಿ ಶಾಲಾ ಪ್ರವೇಶಕ್ಕೆ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ವಿಶ್ವೇಶ್ವರಯ್ಯ ಅವರು ಮುಂಬೈ ಪ್ರಾಂತ್ಯದಲ್ಲಿ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,4,ಮುಂಬೈ ಪ್ರಾಂತ್ಯದ ಗವರ್ನರ್ ಆಗಿದ್ದ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,5,ಭಾರತ ಸರಕಾರವು ವಿಶ್ವೇಶ್ವರಯ್ಯನವರಿಗೆ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಹಂಪಿಯಲ್ಲಿನ ದೇವಾಲಯ ನೋಡಿಕೊಂಡು ಬಂದೆವು.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಶೈಕ್ಷಣಿಕ ಅಧ್ಯಯನ ದೃಷ್ಟಿಯಿಂದ ಶೈಕ್ಷಣಿಕ ಪ್ರವಾಸ ಮಾಡುವರು.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ಹೆಜ್ಜೆ ಹೆಜ್ಜೆಗೆ ಇತಿಹಾಸದ ಅಡಿಗಲ್ಲುಗಳು ದೊರೆಯುತ್ತವೆ.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಭೀಮನು ದುಷ್ಟನಾದ ಬಕನನ್ನು ಕೊಂದನು.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಮಹಾಶಕ್ತನಾದ ದೇವರು ಸಮಸ್ತಲೋಕಗಳನ್ನು ಪ್ರೀತಿಯಿಂದ ಕಾಪಾಡುವನು.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಅವನು ಈಗ ತಾನೆ ತಿಂದನು (ಕರ್ಮಪದ ಇಲ್ಲ),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ಹುಡುಗ ಬುದ್ದಿವಂತ (ಕ್ರಿಯಾಪದ ಇಲ್ಲ),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸರಿಯಾದ ಪದದಿಂದ ತುಂಬಿರಿ.: ಸಾಮಾನ್ಯ ವಾಕ್ಯ,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,2,ಸಂಯೋಜಿತ ವಾಕ್ಯ :,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,3,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.: ಮಿಶ್ರವಾಕ್ಯ :,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,1,ಕೊಟ್ಟಿರುವ ಪದಗಳ ತತ್ಸಮ-ತದ್ಭವ ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,9,ನೀಡಿರುವ ಪದಗಳಲ್ಲಿ ಅನ್ಯದೇಶ್ಯ ಪದಗಳನ್ನು ಆರಿಸಿ ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,4,ಕೊಟ್ಟಿರುವ ಗಾದೆಗಳ ಅರ್ಥವನ್ನು ವಿವರಿಸಿ ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,1,ಕೂಡಿಬಾಳಿದರೆ ಸ್ವರ್ಗ ಸುಖ.,,,,
kannada-10thstd,ವೀರೇಶ್ವರ ಪಾಠಕರನ್ನು ಬೆಂಗಳೂರಿಗೆ ವರ್ಗಾವಣೆ ಮಾಡಲಾಯಿತು.,2,"ಮಾತೇ ಮುತ್ತು, ಮಾತೇ ಮೃತ್ಯು.",,,,
kannada-10thstd,General Exercise,2,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,,,,
kannada-10thstd,General Exercise,1,ಇಂದಲ್ಲ-ನಾಳೆ ಫಲ ಕೊಡುವ ಅಂಶಗಳಾವುವು?,,,,
kannada-10thstd,General Exercise,2,General Exercise: ಮನೆಮಂಚಮ್ಮ ಯಾರು?,,,,
kannada-10thstd,General Exercise,3,ಮನೆ ಮಂಚಮ್ಮನ ಕತೆ ಹೇಳಿದ ಕವಿ ಯಾರು?,,,,
kannada-10thstd,General Exercise,4,ಶಿವಾನುಭವ ಶಬ್ದಕೋಶ' ಪುಸ್ತಕ ಬರೆದವರು ಯಾರು?,,,,
kannada-10thstd,General Exercise,5,ವಚನಕಾರರಿಗೆ ಯಾವುದು ದೇವರಾಗಿತ್ತು?,,,,
kannada-10thstd,General Exercise,6,ಅಶೋಕ ಪೈ ಅವರ ವೃತ್ತಿ ಯಾವುದು?,,,,
kannada-10thstd,General Exercise,7,ದೇವನೂರರ ' ನನ್ನ ದೇವರು' ಯಾರೆಂಬುದನ್ನು ಸ್ಪಷ್ಟಿಕರಿಸಿ.,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಅಶೋಕ ಪೈ ಹೇಳಿದ ಸಂಶೋಧನಾ ಸತ್ಯವೇನು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಮೂರು-ನಾಲ್ಕು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ವಚನಕಾರರ ದೃಷ್ಟಿಯಲ್ಲಿ ಅರಿವು ಎಂದರೆ ಏನು? ವಿವರಿಸಿ.,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಕವಿ ಸಿದ್ದಲಿಂಗಯ್ಯ ಹೇಳಿದ ಕತೆಯನ್ನು ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,1,“ಹಾಗಾದರೆ ಎಲ್ಲರಿಗೂ ಮನೆ ಆಗುವವರೆಗೆ ನನಗೂ ಮನೆ ಬೇಡ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,2,“ಯಾವ ಜೀವಿಯೂ ತನ್ನಷ್ಟಕ್ಕೆ ತಾನಿಲ್ಲ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,3,“ಅವರಿಗೆ ಅವರವರ ಪ್ರಜ್ಞೆಯೇ ದೇವರಾಗಿತ್ತು”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,4,“ಈ ಸಮಷ್ಟಿ ಮನಸ್ಸಲ್ಲಿ ಎಲ್ಲರೂ ಇರುತ್ತಾರೆ.”,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಗಾದೆಗಳ ಅರ್ಥವನ್ನು ವಿವರಿಸಿ ಬರೆಯಿರಿ.,1,ಕಟ್ಟುವುದು ಕಠಿಣ; ಕೆಡಹುವುದು ಸುಲಭ.,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಗಾದೆಗಳ ಅರ್ಥವನ್ನು ವಿವರಿಸಿ ಬರೆಯಿರಿ.,2,ಹೆತ್ತ ತಾಯಿ; ಹೊತ್ತ ನಾಡು ಸ್ವರ್ಗಕ್ಕಿಂತ ಮಿಗಿಲು.,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ವಿಷಯಗಳನ್ನು ಕುರಿತು ಪ್ರಬಂಧ ರಚಿಸಿರಿ.,1,ಗ್ರಾಮಸ್ವರಾಜ್ಯ ೨. ತ್ಯಾಜ್ಯವಸ್ತು ನಿರ್ವಹಣೆ,,,,
kannada-10thstd,General Exercise,2,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,,,,
kannada-10thstd,General Exercise,1,ಯಾವುದನ್ನು ಎಚ್ಚರದಲ್ಲಿ ಮುನ್ನಡೆಸಬೇಕು?,,,,
kannada-10thstd,General Exercise,2,General Exercise: ನದೀಜಲಗಳು ಏನಾಗಿವೆ?,,,,
kannada-10thstd,General Exercise,3,ಯಾವುದಕ್ಕೆ ಮುಂಗಾರಿನ ಮಳೆಯಾಗಬೇಕು?,,,,
kannada-10thstd,General Exercise,4,ಕಾಡುಮೇಡುಗಳ ಸ್ಥಿತಿ ಹೇಗಿದೆ?,,,,
kannada-10thstd,General Exercise,5,ಯಾವ ಎಚ್ಚರದೊಳು ಬದುಕಬೇಕಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಹಡಗನ್ನು ಯಾವುದರ ಬೆಳಕಿನಲ್ಲಿ ಮುನ್ನಡೆಸಬೇಕಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಕಾಡುಗಳಿಗೆ ಹೇಗೆ ಮುಟ್ಟಬೇಕಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಹೊಸ ಭರವಸೆಗಳನ್ನು ಮೂಡಿಸಿ ಯಾವುದರ ನಡುವೆ ಸೇತುವೆಯಾಗಬೇಕಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ನಾಳಿನ ಕನಸನ್ನು ಬಿತ್ತಬೇಕಾದರೆ ನಾವು ಹೇಗೆ ಬದುಕಬೇಕು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ನಾವು ಯಾವ ಸಂಕಲ್ಪ ಕೈಗೊಳ್ಳಬೇಕೆಂಬುದು ಕವಿ ಶಿವರುದ್ರಪ್ಪನವರ ಆಶಯ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎಂಟು-ಹತ್ತು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಸಂಕಲ್ಪ ಮತ್ತು ಅನುಷ್ಠಾನದ ಕುರಿತು ಕವಿ ಶಿವರುದ್ರಪ್ಪನವರ ಅಭಿಪ್ರಾಯವನ್ನು ವಿವರಿಸಿ.,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,1,“ಪ್ರೀತಿಯ ಹಣತೆಯ ಹಳ್ಳೋಣ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,2,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.: “ಮುಂಗಾರಿನ ಮಳೆಯಾಗೋಣ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,3,“ಹೊಸ ಭರವಸೆಗಳ ಕಟ್ಟೋಣ.”,,,,
kannada-10thstd,ಸಂದರ್ಭಸಹಿತ ಸ್ವಾರಸ್ಯವನ್ನು ವಿವರಿಸಿ.,4,“ಹೊಸ ಎಚ್ಚರದೊಳು ಬದುಕೋಣ.”,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಸಂಕಲ್ಪ ಗೀತೆ' ಪದ್ಯವನ್ನು,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.: ಕತ್ತಲೆಯೊಳಗೆ ಪ್ರೀತಿಯ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.: ಜಿ.ಎಸ್‌.ಶಿವರುದ್ರಪ್ಪನವರು,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಉದ್ದೇಶ (ಉದ್ದೇಶ ಸರಿ),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ವೈಡೂರ್ಯ (ಎಷ್ಟೇ ಬೆಲೆಬಾಳುವ ರತ್ನವಾದರೂ ಅದು ವೈಡೂರ್ಯವೇ),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ಪ್ರಭಲ (ಅದೆಷ್ಟೇ ಬಲಯುತವಾದರೂ ಅದನ್ನು ಪ್ರಬಲ ಎಂದೇ ಬರೆಯಬೇಕು),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,4,"ಜನಾರ್ಧನ (ಗೋವರ್ಧನ ಎನ್ನುವಾಗ ಧ ಅಕ್ಷರವು ಮಹಾಪ್ರಾಣವಾಗಿರಲಿ, ಆದರೆ ಜನಾರ್ದನ",,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,5,ಉಚ್ಚ (ಉಚ್ಚ ಎಂಬುದೇ ಸರಿಯಾದ ರೂಪ),,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,1,ಕೊಟ್ಟಿರುವ ಪದ್ಯ ಭಾಗವನ್ನು ಪೂರ್ಣಗೊಳಿಸಿ ಕಂಠಪಾಠ ಮಾಡಿರಿ.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.: ಮತಗಳೆಲ್ಲವೂ,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,2,ಕೊಟ್ಟಿರುವ ಪದಗಳ ಧಾತುಗಳನ್ನು ಗುರುತಿಸಿ ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,3,ಕೊಟ್ಟಿರುವ ಪದಗಳಲ್ಲಿರುವ ವಿಭಕ್ತಿ ಪ್ರತ್ಯಯಗಳನ್ನು ಪ್ರತ್ಯೇಕಿಸಿ ಬರೆಯಿರಿ.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,4,ಕೊಟ್ಟಿರುವ ಪದಗಳಲ್ಲಿರುವ ವಿಭಕ್ತಿಯನ್ನು ಹೆಸರಿಸಿ.,,,,
kannada-10thstd,ಬಿಟ್ಟ ಸ್ಥಳವನ್ನು ಸೂಕ್ತ ಪದದಿಂದ ತುಂಬಿರಿ.,5,"ಕೊಟ್ಟಿರುವ ಧಾತುಗಳಿಗೆ ವಿಧ್ಯರ್ಥಕ, ನಿಷೇಧಾರ್ಥಕ ಮತ್ತು ಸಂಭಾವನಾರ್ಥಕ ರೂಪಗಳನ್ನು ಬರೆಯಿರಿ.",,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಹಕ್ಕಿ ಯಾವ ವೇಗದಲ್ಲಿ ಹಾರುತ್ತಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,2,ಹಕ್ಕಿಯ ಗರಿಯಲ್ಲಿ ಯಾವ ಬಣ್ಣಗಳಿವೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,3,ಹಕ್ಕಿಯ ಕಣ್ಣುಗಳು ಯಾವುವು?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,4,ಹಕ್ಕಿಯು ಯಾರ ನೆತ್ತಿಯನ್ನು ಕುಕ್ಕಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,5,ಹಕ್ಕಿ ಯಾರನ್ನು ಹರಸಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,6,ಹಕ್ಕಿಯು ಯಾವುದರ ಸಂಕೇತವಾಗಿದೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಒಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರಿಸಿ.,7,ಹಕ್ಕಿಯ ಚುಂಚಗಳು ಎಲ್ಲಿಯವರೆಗೂ ಚಾಚಿವೆ?,,,,
kannada-10thstd,ಕೊಟ್ಟಿರುವ ಪ್ರಶ್ನೆಗಳಿಗೆ ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರಿಸಿ.,1,ಹಕ್ಕಿಯ ಹಾರಾಟವನ್ನು ಆಕಾಶಕ್ಕೆ ಹೇಗೆ ಹೋಲಿಸಿದ್ದಾರೆ?,,,,
